0.00025  300.123
0.001  300.493
0.00225  301.109
0.004  301.97
0.00625  303.075
0.009  304.421
0.01225  306.007
0.016  307.829
0.02025  309.884
0.025  312.17
0.03025  314.681
0.036  317.413
0.04225  320.361
0.049  323.521
0.05625  326.888
0.064  330.455
0.07225  334.218
0.081  338.17
0.09025  342.306
0.1  346.62
0.11025  351.105
0.121  355.756
0.13225  360.568
0.144  365.533
0.15625  370.647
0.169  375.903
0.18225  381.297
0.196  386.824
0.21025  392.477
0.225  398.253
0.24025  404.146
0.256  410.154
0.27225  416.271
0.289  422.494
0.30625  428.821
0.324  435.248
0.34225  441.773
0.361  448.393
0.38025  455.108
0.4  461.915
0.42025  468.814
0.441  475.795
0.46225  482.843
0.484  489.949
0.50625  497.101
0.529  504.29
0.55225  511.512
0.576  518.765
0.60025  526.045
0.625  533.349
0.65025  540.674
0.676  548.018
0.70225  555.379
0.729  562.754
0.75625  570.141
0.784  577.539
0.81225  584.946
0.841  592.361
0.87025  599.782
0.9  607.209
0.93025  614.64
0.961  622.076
0.99225  629.516
1.024  636.959
1.05625  644.406
1.089  651.857
1.12225  659.311
1.156  666.765
1.19025  674.193
1.225  681.569
1.26025  688.891
1.296  696.159
1.33225  703.362
1.369  710.479
1.40625  717.505
1.444  724.439
1.48225  731.281
1.521  738.034
1.56025  744.696
1.6  751.269
1.64025  757.755
1.681  764.153
1.72225  770.465
1.764  776.691
1.80625  782.834
1.849  788.893
1.89225  794.871
1.936  800.768
1.98025  806.586
2.025  812.324
2.07025  817.986
2.116  823.571
2.16225  829.082
2.209  834.518
2.25625  839.888
2.304  845.219
2.35225  850.536
2.401  855.841
2.45025  861.137
2.5  866.423
2.55025  871.699
2.601  876.966
2.65225  882.239
2.704  887.538
2.75625  892.867
2.809  898.228
2.86225  903.619
2.916  909.039
2.97025  914.489
3.025  919.968
3.08025  925.476
3.136  931.011
3.19225  936.575
3.249  942.166
3.30625  947.784
3.364  953.428
3.42225  959.099
3.481  964.795
3.54025  970.517
3.6  976.264
3.66025  982.035
3.721  987.711
3.78225  993.149
3.844  998.336
3.90625  1003.29
3.969  1008.03
4.03225  1012.58
4.096  1016.96
4.16025  1021.19
4.225  1025.31
4.29025  1029.32
4.356  1033.16
4.42225  1036.72
4.489  1040.05
4.55625  1043.17
4.624  1046.11
4.69225  1048.92
4.761  1051.6
4.83025  1054.19
4.9  1056.71
4.97025  1059.17
5.041  1061.6
5.11225  1064
5.184  1066.38
5.25625  1068.75
5.329  1071.12
5.40225  1073.5
5.476  1075.88
5.55025  1078.27
5.625  1080.67
5.70025  1083.08
5.776  1085.5
5.85225  1087.95
5.929  1090.4
6.00625  1092.99
6.084  1095.66
6.16225  1098.37
6.241  1101.38
6.32025  1104.97
6.4  1109.14
6.48025  1113.74
6.561  1118.63
6.64225  1123.71
6.724  1128.92
6.80625  1130.54
6.889  1130.36
6.97225  1130.82
7.056  1131.48
7.14025  1131.31
7.225  1131.3
7.31025  1131.34
7.396  1131.41
7.48225  1131.49
7.569  1131.56
7.65625  1131.64
7.744  1131.72
7.83225  1131.81
7.921  1131.89
8.01025  1131.97
8.1  1132.05
8.19025  1132.14
8.281  1132.22
8.37225  1132.3
8.464  1132.39
8.55625  1132.48
8.649  1132.56
8.74225  1132.65
8.836  1132.74
8.93025  1132.83
9.025  1132.92
9.12025  1133.01
9.216  1133.1
9.31225  1132.98
9.409  1132.85
9.50625  1132.73
9.604  1132.61
9.70225  1132.49
9.801  1132.36
9.90025  1132.24
10  1132.12
10.0002  1132.11
10.0006  1132.11
10.0014  1132.1
10.0025  1132.1
10.0039  1132.08
10.0056  1132.07
10.0077  1132.05
10.01  1132.03
10.0127  1132.01
10.0156  1131.98
10.0189  1131.95
10.0225  1131.91
10.0264  1131.87
10.0306  1131.82
10.0352  1131.76
10.04  1131.7
10.0452  1131.62
10.0506  1131.53
10.0564  1131.43
10.0625  1131.32
10.0689  1131.19
10.0756  1131.05
10.0827  1130.9
10.09  1130.73
10.0977  1130.54
10.1056  1130.33
10.1139  1130.11
10.1225  1129.86
10.1314  1129.6
10.1406  1129.32
10.1502  1129.02
10.16  1128.7
10.1702  1128.36
10.1806  1128
10.1914  1127.62
10.2025  1127.22
10.2139  1126.8
10.2256  1126.36
10.2377  1125.9
10.25  1125.43
10.2627  1124.94
10.2756  1124.44
10.2889  1123.91
10.3025  1123.38
10.3164  1122.82
10.3306  1122.25
10.3452  1121.67
10.36  1121.07
10.3752  1120.45
10.3906  1119.82
10.4064  1119.17
10.4225  1118.51
10.4389  1117.83
10.4556  1117.14
10.4727  1116.43
10.49  1115.71
10.5077  1114.97
10.5256  1114.22
10.5439  1113.45
10.5625  1112.67
10.5814  1111.87
10.6006  1111.06
10.6202  1110.24
10.64  1109.4
10.6602  1108.55
10.6806  1107.7
10.7014  1106.86
10.7225  1106.03
10.7439  1105.2
10.7656  1104.38
10.7877  1103.55
10.81  1102.73
10.8327  1101.9
10.8556  1101.07
10.8789  1100.24
10.9025  1099.4
10.9264  1098.56
10.9506  1097.7
10.9752  1096.84
11  1095.97
11.0252  1095.09
11.0506  1094.2
11.0764  1093.3
11.1025  1092.39
11.1289  1091.46
11.1556  1090.52
11.1827  1089.57
11.21  1088.61
11.2377  1087.63
11.2656  1086.64
11.2939  1085.64
11.3225  1084.62
11.3514  1083.59
11.3806  1082.54
11.4102  1081.48
11.44  1080.41
11.4702  1079.32
11.5006  1078.22
11.5314  1077.1
11.5625  1075.98
11.5939  1074.83
11.6256  1073.68
11.6577  1072.51
11.69  1071.33
11.7227  1070.14
11.7556  1068.93
11.7889  1067.71
11.8225  1066.48
11.8564  1065.24
11.8906  1063.99
11.9252  1062.72
11.96  1061.45
11.9952  1060.16
12.0306  1058.86
12.0664  1057.55
12.1025  1056.23
12.1389  1054.9
12.1756  1053.56
12.2127  1052.21
12.25  1050.85
12.2877  1049.48
12.3256  1048.1
12.3639  1046.71
12.4025  1045.32
12.4414  1043.91
12.4806  1042.5
12.5202  1041.07
12.56  1039.64
12.6002  1038.2
12.6406  1036.76
12.6814  1035.3
12.7225  1033.84
12.7639  1032.37
12.8056  1030.89
12.8477  1029.41
12.89  1027.92
12.9327  1026.42
12.9756  1024.91
13.0189  1023.4
13.0625  1021.88
13.1064  1020.36
13.1506  1018.83
13.1952  1017.29
13.24  1015.75
13.2852  1014.2
13.3306  1012.65
13.3764  1011.09
13.4225  1009.52
13.4689  1007.95
13.5156  1006.38
13.5627  1004.8
13.61  1003.21
13.6577  1001.62
13.7056  1000.02
13.7539  998.421
13.8025  996.815
13.8514  995.204
13.9006  993.589
13.9502  991.969
14  990.344
14.0502  988.715
14.1006  987.082
14.1514  985.443
14.2025  983.801
14.2539  982.154
14.3056  980.502
14.3577  978.847
14.41  977.187
14.4627  975.522
14.5156  973.854
14.5689  972.181
14.6225  970.505
14.6764  968.824
14.7306  967.14
14.7852  965.452
14.84  963.761
14.8952  962.066
14.9506  960.367
15.0064  958.666
15.0625  956.96
15.1189  955.251
15.1756  953.538
15.2327  951.822
15.29  950.102
15.3477  948.379
15.4056  946.651
15.4639  944.92
15.5225  943.186
15.5814  941.449
15.6406  939.708
15.7002  937.964
15.76  936.217
15.8202  934.467
15.8806  932.713
15.9414  930.957
16.0025  929.198
16.0639  927.436
16.1256  925.672
16.1877  923.905
16.25  922.134
16.3127  920.36
16.3756  918.583
16.4389  916.803
16.5025  915.02
16.5664  913.234
16.6306  911.444
16.6952  909.652
16.76  907.856
16.8252  906.057
16.8906  904.255
16.9564  902.451
17.0225  900.645
17.0889  898.835
17.1556  897.023
17.2227  895.208
17.29  893.391
17.3577  891.57
17.4256  889.747
17.4939  887.921
17.5625  886.092
17.6314  884.259
17.7006  882.424
17.7702  880.586
17.84  878.746
17.9102  876.903
17.9806  875.058
18.0514  873.21
18.1225  871.36
18.1939  869.507
18.2656  867.651
18.3377  865.792
18.41  863.93
18.4827  862.067
18.5556  860.204
18.6289  858.341
18.7025  856.479
18.7764  854.616
18.8506  852.753
18.9252  850.889
19  849.024
19.0752  847.159
19.1506  845.297
19.2264  843.435
19.3025  841.573
19.3789  839.712
19.4556  837.851
19.5327  835.989
19.61  834.127
19.6877  832.263
19.7656  830.397
19.8439  828.53
19.9225  826.66
20.0014  824.79
20.0806  822.919
20.1602  821.046
20.24  819.172
20.3202  817.296
20.4006  815.419
20.4814  813.677
20.5625  811.913
20.6439  810.13
20.7256  808.33
20.8077  806.515
20.89  804.688
20.9727  802.85
21.0556  801.002
21.1389  799.145
21.2225  797.282
21.3064  795.412
21.3906  793.537
21.4752  791.657
21.56  789.772
21.6452  787.883
21.7306  785.99
21.8164  784.095
21.9025  782.197
21.9889  780.297
22.0756  778.4
22.1627  776.508
22.25  774.621
22.3377  772.737
22.4256  770.856
22.5139  768.976
22.6025  767.148
22.6914  765.321
22.7806  763.493
22.8702  761.663
22.96  759.831
23.0502  757.995
23.1406  756.156
23.2314  754.314
23.3225  752.469
23.4139  750.62
23.5056  748.769
23.5977  746.914
23.69  745.057
23.7827  743.198
23.8756  741.337
23.9689  739.474
24.0625  737.999
24.1564  736.457
24.2506  734.858
24.3452  733.211
24.44  731.523
24.5352  729.799
24.6306  728.045
24.7264  726.265
24.8225  724.465
24.9189  722.647
25.0156  720.815
25.1127  718.97
25.21  717.117
25.3077  715.256
25.4056  713.39
25.5039  711.52
25.6025  709.647
25.7014  707.773
25.8006  705.898
25.9002  704.023
26  702.149
