0.00025  300.128
0.001  300.512
0.00225  301.151
0.004  302.044
0.00625  303.191
0.009  304.588
0.01225  306.234
0.016  308.125
0.02025  310.259
0.025  312.63
0.03025  315.236
0.036  318.07
0.04225  321.129
0.049  324.408
0.05625  327.899
0.064  331.599
0.07225  335.5
0.081  339.597
0.09025  343.884
0.1  348.354
0.11025  353.002
0.121  357.82
0.13225  362.803
0.144  367.944
0.15625  373.239
0.169  378.68
0.18225  384.262
0.196  389.98
0.21025  395.829
0.225  401.803
0.24025  407.899
0.256  414.112
0.27225  420.437
0.289  426.873
0.30625  433.415
0.324  440.06
0.34225  446.807
0.361  453.653
0.38025  460.597
0.4  467.638
0.42025  474.775
0.441  481.994
0.46225  489.271
0.484  496.592
0.50625  503.954
0.529  511.354
0.55225  518.787
0.576  526.25
0.60025  533.739
0.625  541.252
0.65025  548.786
0.676  556.338
0.70225  563.906
0.729  571.488
0.75625  579.082
0.784  586.687
0.81225  594.3
0.841  601.921
0.87025  609.548
0.9  617.181
0.93025  624.82
0.961  632.463
0.99225  640.11
1.024  647.762
1.05625  655.419
1.089  663.08
1.12225  670.747
1.156  678.42
1.19025  686.058
1.225  693.611
1.26025  701.069
1.296  708.433
1.33225  715.702
1.369  722.877
1.40625  729.959
1.444  736.946
1.48225  743.842
1.521  750.645
1.56025  757.356
1.6  763.977
1.64025  770.508
1.681  776.949
1.72225  783.303
1.764  789.57
1.80625  795.751
1.849  801.847
1.89225  807.859
1.936  813.788
1.98025  819.636
2.025  825.403
2.07025  831.091
2.116  836.702
2.16225  842.235
2.209  847.694
2.25625  853.078
2.304  858.419
2.35225  863.77
2.401  869.154
2.45025  874.569
2.5  880.017
2.55025  885.495
2.601  891.005
2.65225  896.545
2.704  902.116
2.75625  907.717
2.809  913.348
2.86225  919.009
2.916  924.699
2.97025  930.418
3.025  936.166
3.08025  941.942
3.136  947.748
3.19225  953.581
3.249  959.442
3.30625  965.331
3.364  971.247
3.42225  977.191
3.481  983.162
3.54025  989.159
3.6  995.184
3.66025  1001.23
3.721  1007.31
3.78225  1013.06
3.844  1018.32
3.90625  1023.15
3.969  1027.55
4.03225  1031.59
4.096  1035.29
4.16025  1038.7
4.225  1041.87
4.29025  1044.84
4.356  1047.64
4.42225  1050.32
4.489  1052.9
4.55625  1055.41
4.624  1057.86
4.69225  1060.27
4.761  1062.67
4.83025  1065.05
4.9  1067.42
4.97025  1069.8
5.041  1072.18
5.11225  1074.58
5.184  1076.98
5.25625  1079.4
5.329  1081.83
5.40225  1084.27
5.476  1086.73
5.55025  1089.2
5.625  1091.69
5.70025  1094.19
5.776  1096.7
5.85225  1099.24
5.929  1101.79
6.00625  1104.35
6.084  1107.09
6.16225  1110.03
6.241  1113.01
6.32025  1116.02
6.4  1120.64
6.48025  1126.31
6.561  1132.68
6.64225  1139.51
6.724  1146.66
6.80625  1150.23
6.889  1151.27
6.97225  1152.36
7.056  1153.48
7.14025  1153.69
7.225  1153.91
7.31025  1154.12
7.396  1154.34
7.48225  1154.56
7.569  1154.78
7.65625  1155.01
7.744  1155.23
7.83225  1155.46
7.921  1155.69
8.01025  1155.92
8.1  1156.16
8.19025  1156.39
8.281  1156.63
8.37225  1156.87
8.464  1157.11
8.55625  1157.35
8.649  1157.59
8.74225  1157.84
8.836  1158.09
8.93025  1158.34
9.025  1158.59
9.12025  1158.84
9.216  1159.1
9.31225  1159.13
9.409  1159.17
9.50625  1159.2
9.604  1159.24
9.70225  1159.28
9.801  1159.32
9.90025  1159.35
10  1159.39
10.0002  1159.28
10.0006  1158.96
10.0014  1158.41
10.0025  1157.64
10.0039  1156.66
10.0056  1155.47
10.0077  1154.06
10.01  1152.45
10.0127  1150.63
10.0156  1148.6
10.0189  1146.38
10.0225  1143.96
10.0264  1141.35
10.0306  1138.55
10.0352  1135.58
10.04  1132.42
10.0452  1129.1
10.0506  1125.61
10.0564  1121.96
10.0625  1118.16
10.0689  1114.21
10.0756  1110.11
10.0827  1105.89
10.09  1101.53
10.0977  1097.05
10.1056  1092.45
10.1139  1087.75
10.1225  1082.94
10.1314  1078.03
10.1406  1073.03
10.1502  1067.95
10.16  1062.79
10.1702  1057.56
10.1806  1052.26
10.1914  1046.9
10.2025  1041.48
10.2139  1036.02
10.2256  1030.51
10.2377  1024.97
10.25  1019.39
10.2627  1013.79
10.2756  1008.16
10.2889  1002.51
10.3025  996.844
10.3164  991.17
10.3306  985.49
10.3452  979.808
10.36  974.126
10.3752  968.449
10.3906  962.779
10.4064  957.12
10.4225  951.474
10.4389  945.845
10.4556  940.234
10.4727  934.645
10.49  929.079
10.5077  923.538
10.5256  918.024
10.5439  912.54
10.5625  907.086
10.5814  901.665
10.6006  896.277
10.6202  890.925
10.64  885.609
10.6602  880.33
10.6806  875.089
10.7014  869.888
10.7225  864.727
10.7439  859.607
10.7656  854.528
10.7877  849.492
10.81  844.499
10.8327  839.55
10.8556  834.644
10.8789  829.783
10.9025  824.966
10.9264  820.194
10.9506  815.468
10.9752  810.787
11  806.152
11.0252  801.563
11.0506  797.02
11.0764  792.523
11.1025  788.073
11.1289  783.668
11.1556  779.31
11.1827  774.999
11.21  770.733
11.2377  766.514
11.2656  762.341
11.2939  758.214
11.3225  754.133
11.3514  750.097
11.3806  746.107
11.4102  742.162
11.44  738.262
11.4702  734.407
11.5006  730.596
11.5314  726.83
11.5625  723.108
11.5939  719.429
11.6256  715.793
11.6577  712.201
11.69  708.65
11.7227  705.142
11.7556  701.675
11.7889  698.25
11.8225  694.865
11.8564  691.521
11.8906  688.216
11.9252  684.949
11.96  681.722
11.9952  678.532
12.0306  675.381
12.0664  672.269
12.1025  669.193
12.1389  666.154
12.1756  663.152
12.2127  660.186
12.25  657.258
12.2877  654.367
12.3256  651.514
12.3639  648.739
12.4025  646.012
12.4414  643.328
12.4806  640.68
12.5202  638.061
12.56  635.469
12.6002  632.901
12.6406  630.356
12.6814  627.907
12.7225  625.464
12.7639  623.13
12.8056  620.783
12.8477  618.43
12.89  616.079
12.9327  613.733
12.9756  611.394
13.0189  609.065
13.0625  606.747
13.1064  604.441
13.1506  602.147
13.1952  599.868
13.24  597.602
13.2852  595.35
13.3306  593.114
13.3764  590.892
13.4225  588.685
13.4689  586.494
13.5156  584.318
13.5627  582.157
13.61  580.012
13.6577  577.883
13.7056  575.769
13.7539  573.671
13.8025  571.588
13.8514  569.52
13.9006  567.468
13.9502  565.43
14  563.406
14.0502  561.395
14.1006  559.399
14.1514  557.416
14.2025  555.446
14.2539  553.491
14.3056  551.55
14.3577  549.624
14.41  547.714
14.4627  545.819
14.5156  543.939
14.5689  542.075
14.6225  540.226
14.6764  538.392
14.7306  536.573
14.7852  534.768
14.84  532.978
14.8952  531.201
14.9506  529.438
15.0064  527.689
15.0625  525.952
15.1189  524.228
15.1756  522.516
15.2327  520.816
15.29  519.128
15.3477  517.452
15.4056  515.787
15.4639  514.134
15.5225  512.491
15.5814  510.86
15.6406  509.239
15.7002  507.629
15.76  506.029
15.8202  504.44
15.8806  502.861
15.9414  501.292
16.0025  499.734
16.0639  498.185
16.1256  496.646
16.1877  495.117
16.25  493.598
16.3127  492.089
16.3756  490.589
16.4389  489.099
16.5025  487.618
16.5664  486.147
16.6306  484.685
16.6952  483.233
16.76  481.789
16.8252  480.355
16.8906  478.929
16.9564  477.512
17.0225  476.104
17.0889  474.706
17.1556  473.316
17.2227  471.935
17.29  470.563
17.3577  469.2
17.4256  467.845
17.4939  466.499
17.5625  465.162
17.6314  463.833
17.7006  462.513
17.7702  461.202
17.84  459.9
17.9102  458.607
17.9806  457.323
18.0514  456.048
18.1225  454.78
18.1939  453.518
18.2656  452.265
18.3377  451.02
18.41  449.784
18.4827  448.557
18.5556  447.338
18.6289  446.126
18.7025  444.922
18.7764  443.727
18.8506  442.542
18.9252  441.367
19  440.203
19.0752  439.047
19.1506  437.899
19.2264  436.76
19.3025  435.631
19.3789  434.512
19.4556  433.416
19.5327  432.351
19.61  431.308
19.6877  430.282
19.7656  429.267
19.8439  428.261
19.9225  427.263
20.0014  426.273
20.0806  425.301
20.1602  424.352
20.24  423.42
20.3202  422.5
20.4006  421.585
20.4814  420.672
20.5625  419.762
20.6439  418.854
20.7256  417.948
20.8077  417.045
20.89  416.143
20.9727  415.244
21.0556  414.348
21.1389  413.454
21.2225  412.562
21.3064  411.674
21.3906  410.789
21.4752  409.907
21.56  409.028
21.6452  408.153
21.7306  407.283
21.8164  406.416
21.9025  405.554
21.9889  404.697
22.0756  403.844
22.1627  402.997
22.25  402.155
22.3377  401.318
22.4256  400.486
22.5139  399.659
22.6025  398.838
22.6914  398.023
22.7806  397.214
22.8702  396.411
22.96  395.613
23.0502  394.82
23.1406  394.033
23.2314  393.251
23.3225  392.475
23.4139  391.704
23.5056  390.94
23.5977  390.182
23.69  389.43
23.7827  388.684
23.8756  387.945
23.9689  387.212
24.0625  386.486
24.1564  385.768
24.2506  385.056
24.3452  384.351
24.44  383.652
24.5352  382.959
24.6306  382.272
24.7264  381.592
24.8225  380.917
24.9189  380.249
25.0156  379.588
25.1127  378.932
25.21  378.283
25.3077  377.641
25.4056  377.004
25.5039  376.374
25.6025  375.751
25.7014  375.133
25.8006  374.522
25.9002  373.918
26  373.319
